date_eu,time,timestamp,agent,phase,episode_index,step_in_episode,action_taken,request_mb,fault_type,latency_ms,cpu_percent,mem_percent,disk_percent,energy_joule,energy_method,energy_efficiency,host_cpu_percent,host_mem_percent,total_reward
03-12-2025,05:08:58,1764734938.7391384,PPO,mid,11,1,noop,1,none,2650.53,34.24,37.95,64.23,75.324,TDP-calibrated,0.377,97.3,78.8,-5.246
03-12-2025,05:09:00,1764734940.1443026,PPO,mid,11,2,noop,10,cpu_spike,3219.16,99.0,84.56,99.95,264.518,TDP-calibrated,0.311,94.6,78.9,-8.965
03-12-2025,05:09:01,1764734941.7002127,PPO,mid,11,3,noop,10,none,3616.81,99.0,84.88,51.73,297.193,TDP-calibrated,0.276,72.7,79.0,-13.143
03-12-2025,05:09:03,1764734943.269561,PPO,mid,11,4,noop,1,cpu_spike,3393.89,59.58,42.26,26.82,167.827,TDP-calibrated,0.295,75.0,79.3,-16.286
03-12-2025,05:09:05,1764734945.1692743,PPO,mid,11,5,noop,5,none,3284.37,41.71,65.41,55.5,113.708,TDP-calibrated,0.304,81.6,79.9,-18.987
03-12-2025,05:09:06,1764734946.777839,PPO,mid,11,6,noop,5,none,1856.26,41.91,47.25,19.86,64.573,TDP-calibrated,0.538,86.0,80.1,-20.516
03-12-2025,05:12:36,1764735156.9540186,PPO,mid,12,0,noop,5,cpu_spike,3478.82,97.01,71.19,72.93,280.114,TDP-calibrated,0.287,83.3,79.1,-3.979
03-12-2025,05:12:38,1764735158.4146788,PPO,mid,12,1,noop,1,mem_pressure,3119.22,25.36,81.03,87.8,65.647,TDP-calibrated,0.32,88.1,79.0,-6.248
03-12-2025,05:12:39,1764735159.3563905,PPO,mid,12,2,noop,10,disk_stall,2801.09,85.96,85.26,31.5,199.845,TDP-calibrated,0.357,88.4,79.5,-9.272
03-12-2025,05:12:41,1764735161.2146204,PPO,mid,12,3,noop,5,none,2278.75,63.88,65.86,41.8,120.813,TDP-calibrated,0.439,83.3,81.3,-11.439
03-12-2025,05:12:42,1764735162.2670867,PPO,mid,12,4,noop,5,disk_stall,3772.58,45.96,55.26,73.03,143.912,TDP-calibrated,0.265,66.7,82.1,-14.634
03-12-2025,05:12:44,1764735164.3369417,PPO,mid,12,5,noop,1,none,3339.25,12.68,16.55,40.26,35.15,TDP-calibrated,0.299,78.6,82.9,-16.817
03-12-2025,05:12:46,1764735166.2034502,PPO,mid,12,6,noop,5,none,1504.73,40.13,56.61,53.41,50.12,TDP-calibrated,0.664,97.2,83.2,-18.041
03-12-2025,05:16:15,1764735375.9753458,PPO,mid,13,0,noop,5,disk_stall,3645.04,58.51,47.5,33.05,177.0,TDP-calibrated,0.274,44.4,82.6,-3.353
03-12-2025,05:16:17,1764735377.4025192,PPO,mid,13,1,noop,10,none,2915.77,84.75,84.21,74.87,205.105,TDP-calibrated,0.343,85.7,83.8,-6.48
03-12-2025,05:16:18,1764735378.3067722,PPO,mid,13,2,noop,5,disk_stall,2095.32,57.4,46.63,81.8,99.822,TDP-calibrated,0.477,64.9,84.3,-8.394
03-12-2025,05:16:20,1764735380.0896218,PPO,mid,13,3,noop,10,mem_pressure,2645.44,91.43,98.0,86.62,200.754,TDP-calibrated,0.378,78.6,85.3,-11.334
03-12-2025,05:16:21,1764735381.819738,PPO,mid,13,4,noop,1,mem_pressure,1679.3,27.53,60.04,70.71,38.377,TDP-calibrated,0.595,86.1,85.6,-12.577
03-12-2025,05:16:23,1764735383.6109102,PPO,mid,13,5,noop,10,cpu_spike,2952.99,99.0,83.87,35.46,242.647,TDP-calibrated,0.339,58.3,86.3,-15.988
03-12-2025,05:16:25,1764735385.041392,PPO,mid,13,6,noop,1,disk_stall,2999.08,40.38,30.73,52.51,100.516,TDP-calibrated,0.333,70.3,86.6,-18.431
03-12-2025,05:19:55,1764735595.1007388,PPO,mid,14,0,noop,10,none,2932.1,79.83,79.95,22.63,194.273,TDP-calibrated,0.341,80.6,80.3,-3.061
03-12-2025,05:19:55,1764735595.995891,PPO,mid,14,1,noop,5,disk_stall,1857.19,61.85,52.2,76.38,95.338,TDP-calibrated,0.538,66.7,80.6,-4.806
03-12-2025,05:19:57,1764735597.605329,PPO,mid,14,2,noop,1,cpu_spike,2789.2,68.44,29.09,83.48,158.436,TDP-calibrated,0.358,52.8,81.6,-7.533
03-12-2025,05:19:58,1764735598.6847837,PPO,mid,14,3,noop,1,disk_stall,3711.65,15.52,39.09,75.88,47.815,TDP-calibrated,0.269,83.3,82.2,-10.02
03-12-2025,05:20:00,1764735600.54735,PPO,mid,14,4,noop,10,cpu_spike,2450.5,99.0,78.19,43.86,201.358,TDP-calibrated,0.408,61.9,83.6,-12.851
03-12-2025,05:20:02,1764735602.3760018,PPO,mid,14,5,noop,10,none,1311.61,99.0,89.68,96.18,107.775,TDP-calibrated,0.762,76.2,84.0,-14.366
03-12-2025,05:20:04,1764735604.2626638,PPO,mid,14,6,noop,5,cpu_spike,3085.03,97.75,61.8,27.08,250.309,TDP-calibrated,0.324,88.1,84.9,-17.907
03-12-2025,05:23:34,1764735814.4198964,PPO,mid,15,0,noop,10,none,3419.23,85.56,75.02,66.27,242.83,TDP-calibrated,0.292,80.6,83.6,-3.683
03-12-2025,05:23:35,1764735815.742054,PPO,mid,15,1,noop,5,mem_pressure,3604.17,57.15,97.48,91.13,170.956,TDP-calibrated,0.277,59.5,83.7,-6.97
03-12-2025,05:23:37,1764735817.2237737,PPO,mid,15,2,noop,1,mem_pressure,2209.32,27.91,62.91,45.92,51.177,TDP-calibrated,0.452,55.8,83.8,-8.61
03-12-2025,05:23:38,1764735818.60686,PPO,mid,15,3,noop,10,mem_pressure,3641.44,77.52,98.0,58.35,234.299,TDP-calibrated,0.275,91.7,83.9,-12.362
03-12-2025,05:23:40,1764735820.1380734,PPO,mid,15,4,noop,5,none,3190.13,54.34,64.18,88.77,143.876,TDP-calibrated,0.313,69.4,84.2,-15.219
03-12-2025,05:23:41,1764735821.9539797,PPO,mid,15,5,noop,1,cpu_spike,1483.66,88.43,35.34,73.29,108.895,TDP-calibrated,0.674,74.4,84.6,-16.842
03-12-2025,05:23:43,1764735823.80698,PPO,mid,15,6,noop,10,mem_pressure,1129.99,99.0,98.0,87.44,92.851,TDP-calibrated,0.884,86.1,85.3,-18.147
03-12-2025,05:27:13,1764736033.9265893,PPO,mid,16,0,noop,5,none,2115.32,61.21,57.63,65.93,107.473,TDP-calibrated,0.473,76.7,83.6,-1.979
03-12-2025,05:27:15,1764736035.5402224,PPO,mid,16,1,noop,1,none,1725.85,45.0,21.54,42.33,64.456,TDP-calibrated,0.579,73.0,83.6,-3.431
03-12-2025,05:27:16,1764736036.9820216,PPO,mid,16,2,noop,1,none,1243.55,24.35,27.1,97.79,25.128,TDP-calibrated,0.804,45.9,83.8,-4.328
03-12-2025,05:27:18,1764736038.6309595,PPO,mid,16,3,noop,5,none,2124.52,74.85,42.57,45.43,131.989,TDP-calibrated,0.47,50.0,83.9,-6.484
03-12-2025,05:27:20,1764736040.30231,PPO,mid,16,4,noop,10,cpu_spike,2577.45,99.0,82.75,21.21,211.789,TDP-calibrated,0.388,78.6,84.2,-9.461
03-12-2025,05:27:22,1764736042.2977126,PPO,mid,16,5,noop,5,cpu_spike,1706.03,99.0,49.96,97.83,140.185,TDP-calibrated,0.586,61.9,84.6,-11.432
03-12-2025,05:27:24,1764736044.1832814,PPO,mid,16,6,noop,5,none,1229.18,60.45,68.12,64.8,61.673,TDP-calibrated,0.813,86.1,85.1,-12.577
03-12-2025,05:30:54,1764736254.4243753,PPO,mid,17,0,noop,10,cpu_spike,1166.17,99.0,86.65,16.73,95.824,TDP-calibrated,0.857,56.8,85.0,-1.347
03-12-2025,05:30:55,1764736255.6849785,PPO,mid,17,1,noop,10,cpu_spike,3628.76,99.0,98.0,55.72,298.175,TDP-calibrated,0.276,83.3,84.9,-5.539
03-12-2025,05:30:57,1764736257.3425713,PPO,mid,17,2,noop,5,none,2667.67,43.08,47.72,28.08,95.397,TDP-calibrated,0.375,83.8,85.0,-7.754
03-12-2025,05:30:58,1764736258.835316,PPO,mid,17,3,noop,10,none,3133.35,99.0,96.32,47.08,257.467,TDP-calibrated,0.319,97.6,85.2,-11.374
03-12-2025,05:31:00,1764736260.530316,PPO,mid,17,4,noop,10,cpu_spike,3524.07,99.0,85.48,76.58,289.572,TDP-calibrated,0.284,91.7,84.7,-15.445
03-12-2025,05:31:02,1764736262.1452787,PPO,mid,17,5,noop,10,none,3422.37,91.08,85.82,59.34,258.72,TDP-calibrated,0.292,69.0,85.3,-19.241
03-12-2025,05:31:03,1764736263.3446527,PPO,mid,17,6,noop,10,disk_stall,960.34,78.67,95.3,90.13,62.703,TDP-calibrated,1.04,100.0,85.8,-20.237
03-12-2025,05:34:33,1764736473.6563497,PPO,mid,18,0,noop,5,mem_pressure,2170.12,53.25,98.0,19.83,95.907,TDP-calibrated,0.461,56.8,78.7,-1.93
03-12-2025,05:34:35,1764736475.1271002,PPO,mid,18,1,noop,1,cpu_spike,2776.78,84.8,23.58,81.78,195.451,TDP-calibrated,0.36,69.4,78.8,-4.909
03-12-2025,05:34:36,1764736476.5856514,PPO,mid,18,2,noop,5,mem_pressure,3750.72,53.72,91.95,64.43,167.222,TDP-calibrated,0.267,81.4,79.0,-8.255
03-12-2025,05:34:38,1764736478.1884165,PPO,mid,18,3,noop,10,none,3791.6,99.0,91.79,85.29,311.556,TDP-calibrated,0.264,97.2,79.2,-12.635
03-12-2025,05:34:39,1764736479.8476071,PPO,mid,18,4,noop,10,none,2572.42,95.07,94.92,66.34,202.994,TDP-calibrated,0.389,83.8,79.7,-15.548
03-12-2025,05:34:41,1764736481.632252,PPO,mid,18,5,noop,5,cpu_spike,3560.55,99.0,46.43,84.52,292.571,TDP-calibrated,0.281,73.8,80.3,-19.661
03-12-2025,05:34:43,1764736483.450834,PPO,mid,18,6,noop,5,none,3696.74,72.88,68.78,25.44,223.628,TDP-calibrated,0.27,80.5,80.4,-23.371
03-12-2025,05:38:13,1764736693.5314867,PPO,mid,19,0,noop,5,cpu_spike,3186.29,99.0,48.83,61.87,261.817,TDP-calibrated,0.314,75.7,78.7,-3.681
03-12-2025,05:38:14,1764736694.841192,PPO,mid,19,1,noop,5,cpu_spike,2965.47,85.61,54.52,75.18,210.717,TDP-calibrated,0.337,65.1,78.7,-6.876
03-12-2025,05:38:16,1764736696.3834157,PPO,mid,19,2,noop,5,none,3563.77,52.89,46.29,73.07,156.45,TDP-calibrated,0.281,93.0,78.8,-10.038
03-12-2025,05:38:17,1764736697.7940896,PPO,mid,19,3,noop,1,none,2964.39,36.64,18.14,29.22,90.144,TDP-calibrated,0.337,69.8,78.8,-12.388
03-12-2025,05:38:19,1764736699.6248684,PPO,mid,19,4,noop,5,none,3059.89,52.63,61.05,87.86,133.652,TDP-calibrated,0.327,77.8,78.9,-15.098
03-12-2025,05:38:21,1764736701.4015255,PPO,mid,19,5,noop,5,none,3098.12,42.06,53.81,59.43,108.158,TDP-calibrated,0.323,72.1,79.7,-17.652
03-12-2025,05:38:23,1764736703.193383,PPO,mid,19,6,noop,5,cpu_spike,2749.9,99.0,65.43,73.2,225.959,TDP-calibrated,0.364,94.4,80.4,-20.829
03-12-2025,05:41:53,1764736913.3449018,PPO,mid,20,0,noop,5,mem_pressure,3043.81,50.54,93.79,68.4,127.691,TDP-calibrated,0.328,77.8,79.5,-2.659
03-12-2025,05:41:54,1764736914.6945436,PPO,mid,20,1,noop,5,none,906.5,63.02,69.61,95.43,47.415,TDP-calibrated,1.102,67.6,79.6,-3.517
03-12-2025,05:41:56,1764736916.1120336,PPO,mid,20,2,noop,10,cpu_spike,1041.56,99.0,90.74,97.59,85.585,TDP-calibrated,0.959,83.3,79.7,-4.72
03-12-2025,05:41:57,1764736917.674657,PPO,mid,20,3,noop,5,cpu_spike,3092.04,99.0,65.83,21.06,254.073,TDP-calibrated,0.323,86.1,79.7,-8.292
03-12-2025,05:41:59,1764736919.2482665,PPO,mid,20,4,noop,10,none,3592.47,99.0,98.0,65.47,295.193,TDP-calibrated,0.278,71.4,79.9,-12.442
03-12-2025,05:42:00,1764736920.7677689,PPO,mid,20,5,noop,1,none,1276.7,19.54,22.86,35.81,20.704,TDP-calibrated,0.783,94.7,80.2,-13.327
03-12-2025,05:42:02,1764736922.4675636,PPO,mid,20,6,noop,5,mem_pressure,2780.47,48.31,95.26,34.49,111.489,TDP-calibrated,0.36,92.9,81.6,-15.72
03-12-2025,05:45:32,1764737132.7210994,PPO,mid,21,0,noop,1,mem_pressure,2871.87,11.49,81.82,65.52,27.392,TDP-calibrated,0.348,69.0,80.1,-1.857
03-12-2025,05:45:34,1764737134.1778083,PPO,mid,21,1,noop,10,none,1875.02,79.25,98.0,51.12,123.336,TDP-calibrated,0.533,86.1,80.3,-3.808
03-12-2025,05:45:35,1764737135.7387319,PPO,mid,21,2,noop,1,cpu_spike,3098.95,77.93,34.48,43.17,200.44,TDP-calibrated,0.323,88.9,80.1,-7.008
03-12-2025,05:45:37,1764737137.3924465,PPO,mid,21,3,noop,10,none,1145.76,99.0,91.98,37.18,94.147,TDP-calibrated,0.872,66.7,80.3,-8.332
03-12-2025,05:45:39,1764737139.15879,PPO,mid,21,4,noop,5,cpu_spike,1958.26,99.0,49.63,47.33,160.91,TDP-calibrated,0.51,75.0,80.3,-10.594
03-12-2025,05:45:41,1764737141.0472355,PPO,mid,21,5,noop,10,cpu_spike,2489.5,99.0,77.49,92.85,204.562,TDP-calibrated,0.402,59.5,80.9,-13.47
